2011-08-24T11:57:19.5621673+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:19.5934185+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:19.6256463+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:19.6568975+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:19.6910785+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:19.7164701+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:19.7486979+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:19.7799491+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:19.8102237+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:19.8414749+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:19.8737027+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:19.9049539+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:19.9352285+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:19.9674563+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:20.0016373+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:20.0299587+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:20.0602333+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:20.0914845+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:20.1256655+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:20.1569167+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:20.1871913+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:20.2164893+02:00 | AB FF AB A1 A1 A1 A1 55 A1 ;
2011-08-24T11:57:20.2487171+02:00 | AB FF B1 A1 A1 A1 A1 55 61 ;
2011-08-24T11:57:20.2789917+02:00 | AB FF B1 A1 A1 A1 A1 55 61 ;
2011-08-24T11:57:20.3141493+02:00 | AB FF AB A1 A1 A1 A1 55 A1 ;
2011-08-24T11:57:20.3414941+02:00 | AB FF A5 A1 A1 A1 A1 55 89 ;
2011-08-24T11:57:20.3737219+02:00 | AB FF A9 A1 A1 A1 A1 55 0F ;
2011-08-24T11:57:20.4049731+02:00 | AB FF AB A1 A1 A1 A1 55 A1 ;
2011-08-24T11:57:20.4352477+02:00 | AB FF A7 A1 A1 A1 A1 55 27 ;
2011-08-24T11:57:20.4674755+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:20.4997033+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:20.5309545+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
